OGLE-SMC-DSCT-0159,singlemode,24:48.4,-73:30:55.1,21.022,21.534,0.512,0.07457725,-99.99
OGLE-SMC-DSCT-0160,singlemode,24:49.3,-73:41:48.9,20.599,21.079,0.48,0.07996526,-99.99
OGLE-SMC-DSCT-0161,singlemode,24:51.4,-72:23:07.8,20.87,21.39,0.52,0.0592338,-99.99
OGLE-SMC-DSCT-0162,singlemode,24:52.4,-73:01:22.5,21.177,21.663,0.486,0.08040256,-99.99
OGLE-SMC-DSCT-0163,singlemode,24:54.8,-73:15:19.5,20.936,21.46,0.524,0.07019344,-99.99
OGLE-SMC-DSCT-0164,singlemode,24:55.2,-72:42:51.3,20.644,21.137,0.493,0.06325446,-99.99
OGLE-SMC-DSCT-0165,singlemode,24:55.7,-72:54:47.0,21.097,21.789,0.692,0.07447282,-99.99
OGLE-SMC-DSCT-0166,singlemode,24:57.5,-76:08:27.5,20.888,21.608,0.72,0.06015673,-99.99
OGLE-SMC-DSCT-0167,singlemode,25:00.3,-72:54:57.1,20.254,20.783,0.529,0.07111907,-99.99
OGLE-SMC-DSCT-0168,singlemode,25:01.4,-69:57:57.0,21.143,21.589,0.446,0.07399759,-99.99
OGLE-SMC-DSCT-0169,singlemode,25:04.6,-72:47:50.9,20.836,21.351,0.515,0.07618285,-99.99
OGLE-SMC-DSCT-0170,singlemode,25:06.0,-76:56:12.5,20.905,21.95,1.045,0.05255916,-99.99
OGLE-SMC-DSCT-0171,singlemode,25:06.5,-74:16:36.3,19.583,20.312,0.729,0.08069672,-99.99
OGLE-SMC-DSCT-0172,singlemode,25:18.5,-73:23:28.3,20.998,21.567,0.569,0.06676683,-99.99
OGLE-SMC-DSCT-0173,singlemode,25:19.2,-76:29:17.6,20.888,21.278,0.39,0.05329077,-99.99
OGLE-SMC-DSCT-0174,singlemode,25:26.4,-73:55:09.6,20.781,21.167,0.386,0.0588553,-99.99
OGLE-SMC-DSCT-0175,singlemode,25:34.6,-72:53:13.9,20.854,21.617,0.763,0.0865134,-99.99
OGLE-SMC-DSCT-0176,singlemode,25:37.9,-73:57:48.0,20.08,20.499,0.419,0.10408424,-99.99
OGLE-SMC-DSCT-0177,singlemode,25:42.9,-73:11:43.3,20.175,20.67,0.495,0.09744353,-99.99
OGLE-SMC-DSCT-0178,singlemode,25:43.6,-74:06:44.0,20.469,20.819,0.35,0.07444111,-99.99
OGLE-SMC-DSCT-0179,singlemode,25:44.9,-73:11:45.1,20.421,20.968,0.547,0.06544509,-99.99
OGLE-SMC-DSCT-0180,singlemode,25:47.0,-73:53:05.3,20.671,21.084,0.413,0.06256616,-99.99
OGLE-SMC-DSCT-0181,singlemode,25:48.0,-74:20:02.6,20.526,20.869,0.343,0.06756192,-99.99
OGLE-SMC-DSCT-0182,singlemode,25:50.6,-73:36:08.6,20.721,21.235,0.514,0.08126836,-99.99
OGLE-SMC-DSCT-0183,singlemode,25:54.1,-73:21:25.0,20.189,20.716,0.527,0.12768877,-99.99
OGLE-SMC-DSCT-0184,singlemode,25:54.4,-73:43:00.8,20.877,21.392,0.515,0.06751305,-99.99
OGLE-SMC-DSCT-0185,singlemode,25:56.5,-73:05:56.1,20.816,21.319,0.503,0.07342747,-99.99
OGLE-SMC-DSCT-0186,singlemode,26:01.8,-74:34:08.9,20.734,21.242,0.508,0.06496318,-99.99
OGLE-SMC-DSCT-0187,singlemode,26:04.6,-72:43:05.0,21.12,21.684,0.564,0.06044442,-99.99
OGLE-SMC-DSCT-0188,singlemode,26:07.6,-73:10:46.0,20.475,20.895,0.42,0.08316625,-99.99
OGLE-SMC-DSCT-0189,singlemode,26:07.6,-72:09:31.4,20.956,21.613,0.657,0.04979711,-99.99
OGLE-SMC-DSCT-0190,singlemode,26:12.0,-73:46:48.3,21.19,21.774,0.584,0.05849094,-99.99
OGLE-SMC-DSCT-0191,singlemode,26:12.2,-73:34:24.6,20.978,21.467,0.489,0.06338061,-99.99
OGLE-SMC-DSCT-0192,singlemode,26:18.2,-73:53:24.3,21.019,21.553,0.534,0.0577792,-99.99
OGLE-SMC-DSCT-0193,singlemode,26:31.8,-74:13:32.4,20.494,21.28,0.786,0.09674327,-99.99
OGLE-SMC-DSCT-0194,singlemode,26:33.1,-68:23:36.9,21.254,21.838,0.584,0.05086031,-99.99
OGLE-SMC-DSCT-0195,singlemode,26:33.8,-72:59:10.5,19.965,20.753,0.788,0.06521126,-99.99
OGLE-SMC-DSCT-0196,singlemode,26:37.3,-73:52:47.4,20.951,21.43,0.479,0.07126044,-99.99
OGLE-SMC-DSCT-0197,singlemode,26:38.7,-69:26:03.4,20.997,21.477,0.48,0.06519704,-99.99
OGLE-SMC-DSCT-0198,singlemode,26:48.5,-72:26:18.4,21.118,21.793,0.675,0.07006239,-99.99
OGLE-SMC-DSCT-0199,singlemode,26:54.7,-72:02:33.4,20.551,20.971,0.42,0.07066356,-99.99
OGLE-SMC-DSCT-0200,singlemode,26:58.3,-71:58:33.5,20.205,20.952,0.747,0.10589599,-99.99
OGLE-SMC-DSCT-0201,singlemode,26:59.5,-73:12:52.9,20.99,21.36,0.37,0.08073914,-99.99
OGLE-SMC-DSCT-0202,singlemode,27:00.5,-73:06:35.5,20.131,20.712,0.581,0.08194313,-99.99
OGLE-SMC-DSCT-0203,singlemode,27:06.5,-74:00:31.3,20.147,20.82,0.673,0.06514919,-99.99
OGLE-SMC-DSCT-0204,singlemode,27:15.5,-74:10:56.6,20.369,20.869,0.5,0.07985318,-99.99
OGLE-SMC-DSCT-0205,singlemode,27:17.2,-72:27:43.0,20.481,20.97,0.489,0.0971146,-99.99
OGLE-SMC-DSCT-0206,multimode,27:19.3,-70:26:37.3,17.822,18.165,0.343,0.04237278,0.0414222
OGLE-SMC-DSCT-0207,singlemode,27:20.2,-75:33:33.4,21.075,21.813,0.738,0.05453887,-99.99
OGLE-SMC-DSCT-0208,singlemode,27:22.2,-75:07:54.8,21.005,21.495,0.49,0.06358131,-99.99
OGLE-SMC-DSCT-0209,singlemode,27:23.3,-69:42:12.8,20.582,21.043,0.461,0.0598331,-99.99
OGLE-SMC-DSCT-0210,singlemode,27:24.3,-73:01:26.2,21.165,21.6,0.435,0.07524271,-99.99
OGLE-SMC-DSCT-0211,singlemode,27:26.2,-73:33:36.8,20.761,21.553,0.792,0.08214012,-99.99
OGLE-SMC-DSCT-0212,singlemode,27:26.3,-73:21:24.2,20.114,20.439,0.325,0.13137407,-99.99
OGLE-SMC-DSCT-0213,singlemode,27:33.7,-73:18:08.2,20.322,20.869,0.547,0.12737543,-99.99
OGLE-SMC-DSCT-0214,singlemode,27:40.4,-72:59:52.4,20.641,21.385,0.744,0.07488006,-99.99
OGLE-SMC-DSCT-0215,singlemode,27:42.9,-72:51:56.4,21.345,21.98,0.635,0.05566908,-99.99
OGLE-SMC-DSCT-0216,singlemode,27:45.2,-74:52:21.9,20.094,20.513,0.419,0.08182449,-99.99
OGLE-SMC-DSCT-0217,singlemode,27:46.9,-73:45:18.8,21.05,21.526,0.476,0.06906492,-99.99
OGLE-SMC-DSCT-0218,singlemode,27:54.0,-68:25:24.9,20.809,21.268,0.459,0.06151878,-99.99
OGLE-SMC-DSCT-0219,singlemode,27:55.6,-74:34:05.4,20.068,20.411,0.343,0.09227398,-99.99
OGLE-SMC-DSCT-0220,singlemode,27:55.6,-73:37:18.4,20.194,20.541,0.347,0.07533679,-99.99
OGLE-SMC-DSCT-0221,singlemode,27:56.0,-73:56:11.4,21.005,21.472,0.467,0.06620106,-99.99
OGLE-SMC-DSCT-0222,singlemode,27:58.7,-72:18:47.5,20.47,21.203,0.733,0.11506322,-99.99
OGLE-SMC-DSCT-0223,singlemode,28:00.8,-74:17:30.3,21.064,21.673,0.609,0.04100101,-99.99
OGLE-SMC-DSCT-0224,singlemode,28:02.1,-72:03:24.4,20.819,21.586,0.767,0.06250157,-99.99
OGLE-SMC-DSCT-0225,singlemode,28:02.4,-79:13:57.6,16.667,17.155,0.488,0.04439815,-99.99
OGLE-SMC-DSCT-0226,singlemode,28:03.3,-71:56:09.8,20.704,21.296,0.592,0.07835962,-99.99
OGLE-SMC-DSCT-0227,singlemode,28:05.5,-73:47:48.7,21.171,21.632,0.461,0.0649739,-99.99
OGLE-SMC-DSCT-0228,singlemode,28:09.0,-72:03:50.6,20.866,21.422,0.556,0.08449455,-99.99
OGLE-SMC-DSCT-0229,multimode,28:10.1,-74:17:29.7,20.35,20.801,0.451,0.11737078,0.15013626
OGLE-SMC-DSCT-0230,singlemode,28:13.1,-73:31:23.9,20.724,21.129,0.405,0.07642077,-99.99
OGLE-SMC-DSCT-0231,singlemode,28:17.1,-72:20:12.9,20.997,21.354,0.357,0.05383826,-99.99
OGLE-SMC-DSCT-0232,singlemode,28:28.6,-69:51:52.9,20.867,21.395,0.528,0.07299357,-99.99
OGLE-SMC-DSCT-0233,singlemode,28:39.1,-73:50:08.0,19.576,19.924,0.348,0.09920964,-99.99
